#Digilent WaveForms Logic Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A364BC
#Date Time: 2017-04-21 10:17::43.164

Time,SPI,MISO,Break
0.019716000000000001,h00,0,0
0.0197284,h00,0,0
0.019740800000000003,h00,0,0
0.019753200000000002,h00,0,0
0.019765600000000001,h00,0,0
0.019778,h00,0,0
0.0197904,h00,0,0
0.019802800000000002,h00,0,0
0.019815200000000002,h00,0,0
0.019827600000000001,h00,0,0
0.01984,h00,0,0
0.019852400000000003,h00,0,0
0.019864800000000002,h00,0,0
0.019877200000000001,h00,0,0
0.0198896,h00,0,0
0.019902,h00,0,0
0.019914400000000002,h00,0,0
0.019926800000000001,h00,0,0
0.019939200000000001,h00,0,0
0.0199516,h00,0,0
0.019964000000000003,h00,0,0
0.019976400000000002,h00,0,0
0.019988800000000001,h00,0,0
0.0200012,h00,0,0
0.020013599999999999,h00,0,0
0.020026000000000002,h00,0,0
0.020038400000000001,h00,0,0
0.020050800000000001,h00,0,0
0.0200632,h00,0,0
0.020075600000000002,h00,0,0
0.020088000000000002,h00,0,0
0.020100400000000001,h00,0,0
0.0201128,h00,0,0
0.020125200000000003,h00,0,0
0.020137600000000002,h00,0,0
0.020150000000000001,h00,0,0
0.0201624,h00,0,0
0.0201748,h00,0,0
0.020187200000000002,h00,0,0
0.020199600000000002,h00,0,0
0.020212000000000001,h00,0,0
0.0202244,h00,0,0
0.020236800000000003,h00,0,0
0.020249200000000002,h00,0,0
0.020261600000000001,h00,0,0
0.020274,h00,0,0
0.0202864,h00,0,0
0.020298800000000002,h00,0,0
0.020311200000000001,h00,0,0
0.020323600000000001,h00,0,0
0.020336,h00,0,0
0.020348400000000003,h00,0,0
0.020360800000000002,? 0,0,0
0.020373200000000001,? 0,0,0
0.0203856,? 0,0,0
0.020397999999999999,? 0,0,0
0.020410400000000002,? 0,0,0
0.020422800000000001,? 0,0,0
0.020435200000000001,? 0,0,0
0.0204476,? 0,0,0
0.020460000000000002,? 0,0,0
0.020472400000000002,? 0,0,0
0.020484800000000001,? 0,0,0
0.0204972,X,0,0
0.020509600000000003,X,0,0
0.020522000000000002,X,0,0
0.020534400000000001,X,0,0
0.0205468,X,0,0
0.0205592,X,0,0
0.020571600000000002,X,0,0
0.020584000000000002,X,0,0
0.020596400000000001,X,0,0
0.0206088,X,0,0
0.020621200000000003,X,0,0
0.020633600000000002,X,0,0
0.020646000000000001,X,0,0
0.0206584,X,0,0
0.0206708,X,0,0
0.020683200000000002,X,0,0
0.020695600000000001,X,0,0
0.020708000000000001,X,0,0
0.0207204,X,0,0
0.020732800000000003,X,0,0
0.020745200000000002,X,0,0
0.020757600000000001,X,0,0
0.02077,X,0,0
0.020782399999999999,X,0,0
0.020794800000000002,X,0,0
0.020807200000000001,X,0,0
0.020819600000000001,X,0,0
0.020832,X,0,0
0.020844400000000003,X,0,0
0.020856800000000002,X,0,0
0.020869200000000001,X,0,0
0.0208816,X,0,0
0.020894000000000003,X,0,0
0.020906400000000002,X,0,0
0.020918800000000001,X,0,0
0.0209312,X,0,0
0.0209436,X,0,0
0.020956000000000002,X,0,0
0.020968400000000002,X,0,0
0.020980800000000001,X,0,0
0.0209932,X,0,0
0.021005600000000003,X,0,0
0.021018000000000002,X,0,0
0.021030400000000001,X,0,0
0.0210428,X,0,0
0.0210552,X,0,0
0.021067600000000002,X,0,0
0.021080000000000002,X,0,0
0.021092400000000001,X,0,0
0.0211048,X,0,0
0.021117200000000003,X,0,0
0.021129600000000002,X,0,0
0.021142000000000001,X,0,0
0.0211544,X,0,0
0.0211668,X,0,0
0.021179200000000002,X,0,0
0.021191600000000001,X,0,0
0.021204000000000001,X,0,0
0.0212164,X,0,0
0.021228800000000003,X,0,0
0.021241200000000002,X,0,0
0.021253600000000001,X,0,0
0.021266,X,0,0
0.021278400000000003,X,0,0
0.021290800000000002,X,0,0
0.021303200000000001,X,0,0
0.021315600000000001,X,0,0
0.021328,X,0,0
0.021340400000000002,X,0,0
0.021352800000000002,X,0,0
0.021365200000000001,X,0,0
0.0213776,X,0,0
0.021390000000000003,X,0,0
0.021402400000000002,X,0,0
0.021414800000000001,X,0,0
0.0214272,X,0,0
0.0214396,X,0,0
0.021452000000000002,X,0,0
0.021464400000000002,X,0,0
0.021476800000000001,X,0,0
0.0214892,X,0,0
0.021501600000000003,X,0,0
0.021514000000000002,X,0,0
0.021526400000000001,X,0,0
0.0215388,X,0,0
0.0215512,X,0,0
0.021563600000000002,X,0,0
0.021576000000000001,X,0,0
0.021588400000000001,X,0,0
0.0216008,X,0,0
0.021613200000000003,X,0,0
0.021625600000000002,X,0,0
0.021638000000000001,X,0,0
0.0216504,X,0,0
0.021662800000000003,X,0,0
0.021675200000000002,X,0,0
0.021687600000000001,X,0,0
0.021700000000000001,X,0,0
0.0217124,X,0,0
0.021724800000000002,X,0,0
0.021737200000000002,X,0,0
0.021749600000000001,X,0,0
0.021762,X,0,0
0.021774400000000003,X,0,0
0.021786800000000002,X,0,0
0.021799200000000001,X,0,0
0.0218116,X,0,0
0.021824,X,0,0
0.021836400000000002,X,0,0
0.021848800000000002,X,0,0
0.021861200000000001,X,0,0
0.0218736,X,0,0
0.021886000000000003,X,0,0
0.021898400000000002,X,0,0
0.021910800000000001,X,0,0
0.0219232,X,0,0
0.0219356,X,0,0
0.021948000000000002,X,0,0
0.021960400000000001,X,0,0
0.021972800000000001,X,0,0
0.0219852,X,0,0
0.021997600000000003,X,0,0
0.022010000000000002,X,0,0
0.022022400000000001,X,0,0
0.0220348,X,0,0
0.022047200000000003,X,0,0
0.022059600000000002,X,0,0
0.022072000000000001,X,0,0
0.022084400000000001,X,0,0
0.0220968,X,0,0
0.022109200000000002,X,0,0
0.022121600000000002,X,0,0
0.022134000000000001,X,0,0
0.0221464,X,0,0
0.022158800000000003,X,0,0
0.022171200000000002,X,0,0
0.022183600000000001,X,0,0
0.022196,X,0,0
0.0222084,X,0,0
0.022220800000000002,X,0,0
0.022233200000000002,X,0,0
0.022245600000000001,X,0,0
0.022258,X,0,0
0.022270400000000003,X,0,0
0.022282800000000002,X,0,0
0.022295200000000001,X,0,0
0.0223076,X,0,0
0.022320000000000003,X,0,0
0.022332400000000002,X,0,0
0.022344800000000001,X,0,0
0.022357200000000001,X,0,0
0.0223696,X,0,0
0.022382000000000003,X,0,0
0.022394400000000002,X,0,0
0.022406800000000001,X,0,0
0.0224192,X,0,0
0.022431600000000003,X,0,0
0.022444000000000002,X,0,0
0.022456400000000001,X,0,0
0.022468800000000001,X,0,0
0.0224812,X,0,0
0.022493600000000002,X,0,0
0.022506000000000002,X,0,0
0.022518400000000001,X,0,0
0.0225308,X,0,0
0.022543200000000003,X,0,0
0.022555600000000002,X,0,0
0.022568000000000001,X,0,0
0.0225804,X,0,0
0.0225928,X,0,0
0.022605200000000002,X,0,0
0.022617600000000002,X,0,0
0.022630000000000001,X,0,0
0.0226424,X,0,0
0.022654800000000003,X,0,0
0.022667200000000002,X,0,0
0.022679600000000001,X,0,0
0.022692,X,0,0
0.022704400000000003,X,0,0
0.022716800000000002,X,0,0
0.022729200000000001,X,0,0
0.022741600000000001,X,0,0
0.022754,X,0,0
0.022766400000000003,X,0,0
0.022778800000000002,X,0,0
0.022791200000000001,X,0,0
0.0228036,X,0,0
0.022816000000000003,X,0,0
0.022828400000000002,X,0,0
0.022840800000000001,X,0,0
0.022853200000000001,X,0,0
0.0228656,X,0,0
0.022878000000000003,X,0,0
0.022890400000000002,X,0,0
0.022902800000000001,X,0,0
0.0229152,X,0,0
0.022927600000000003,X,0,0
0.022940000000000002,X,0,0
0.022952400000000001,X,0,0
0.0229648,X,0,0
0.0229772,X,0,0
0.022989600000000002,X,0,0
0.023002000000000002,X,0,0
0.023014400000000001,X,0,0
0.0230268,X,0,0
0.023039200000000003,X,0,0
0.023051600000000002,X,0,0
0.023064000000000001,X,0,0
0.0230764,X,0,0
0.023088800000000003,X,0,0
0.023101200000000002,X,0,0
0.023113600000000002,X,0,0
0.023126000000000001,X,0,0
0.0231384,X,0,0
0.023150800000000003,X,0,0
0.023163200000000002,X,0,0
0.023175600000000001,X,0,0
0.023188,X,0,0
0.023200400000000003,X,0,0
0.023212800000000002,X,0,0
0.023225200000000001,X,0,0
0.023237600000000001,X,0,0
0.02325,X,0,0
0.023262400000000003,X,0,0
0.023274800000000002,X,0,0
0.023287200000000001,X,0,0
0.0232996,X,0,0
